epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,lr,duration_seconds
164,0.7252103090286255,0.8301316499710083,0.657041072845459,0.7139071822166443,0.572549045085907,0.7707874774932861,0.7015742659568787,0.49295372143387794,0.6961722373962402,0.8141450881958008,0.6350574493408203,0.6874057650566101,0.5325301289558411,0.7864768505096436,0.6504504680633545,0.5205525447215352,8.705767687650263e-06,32.35
165,0.7253605723381042,0.825926661491394,0.6576778888702393,0.7141876220703125,0.5723598599433899,0.7728873491287231,0.7007299065589905,0.49801193980070263,0.7021530866622925,0.8160879611968994,0.6300148367881775,0.6903828382492065,0.5408163070678711,0.754448413848877,0.6756756901741028,0.5259515824062484,8.294311864472447e-06,45.66
166,0.7327223420143127,0.8305136561393738,0.6647823452949524,0.7212731242179871,0.5812191367149353,0.7764084339141846,0.7100821137428284,0.49489462834138137,0.6877990365028381,0.8127024173736572,0.6399999856948853,0.6821963787078857,0.522522509098053,0.8256227970123291,0.6180180311203003,0.5224120286958558,7.893269663304784e-06,51.2
167,0.7322716116905212,0.8339688777923584,0.6646593809127808,0.7209268808364868,0.5809210538864136,0.7766051292419434,0.7092651724815369,0.48875505133317065,0.6949760913848877,0.8129652738571167,0.6403384804725647,0.6877704858779907,0.5303738117218018,0.8078292012214661,0.637837827205658,0.5251372307538986,7.50274003530953e-06,52.94
168,0.7280648946762085,0.8314926028251648,0.6626909971237183,0.7174516916275024,0.5741039514541626,0.7836050987243652,0.699338972568512,0.4945625430689408,0.6961722373962402,0.8119906187057495,0.6392045617103577,0.6884039640426636,0.5319148898124695,0.8007117509841919,0.6432432532310486,0.5231441993798528,7.122819337828752e-06,53.06
169,0.7277644276618958,0.8342741131782532,0.6602924466133118,0.7165839672088623,0.5751143097877502,0.7750880122184753,0.7032390236854553,0.4911548627110628,0.6973684430122375,0.8128883838653564,0.6441631317138672,0.6904478073120117,0.5325581431388855,0.8149465918540955,0.637837827205658,0.5212965746011052,6.753601310609673e-06,51.33
170,0.7330228090286255,0.8373225927352905,0.6667916774749756,0.7220410108566284,0.5812357068061829,0.7818821668624878,0.7076677083969116,0.4857522558707457,0.6961722373962402,0.8154019117355347,0.6452513933181763,0.6897804737091064,0.5310344696044922,0.8220640420913696,0.6324324607849121,0.5293311061603683,6.395177052675794e-06,52.08
171,0.7339242696762085,0.8354673385620117,0.6677921414375305,0.7229450941085815,0.5818895101547241,0.783450722694397,0.7082573175430298,0.49006294602384937,0.6806219816207886,0.8099387884140015,0.6357434988021851,0.6756992340087891,0.5154867172241211,0.8291814923286438,0.6054053902626038,0.5344759747385979,6.04763499984953e-06,51.09
172,0.7336238026618958,0.8391950726509094,0.6702622175216675,0.7234108448028564,0.5811028480529785,0.7917398810386658,0.7034246325492859,0.48436797152344996,0.6913875341415405,0.8135872483253479,0.6376404762268066,0.6844452619552612,0.5266821384429932,0.8078292012214661,0.6324324607849121,0.5302847341767379,5.7110609029320404e-06,52.09
173,0.7375300526618958,0.8393619060516357,0.6710600852966309,0.7263561487197876,0.5863770842552185,0.7843309640884399,0.7132755517959595,0.4832739056302951,0.6997607946395874,0.8139848113059998,0.6459802389144897,0.6926681995391846,0.5350467562675476,0.8149465918540955,0.6414414644241333,0.528058437364442,5.385537806545468e-06,51.95
174,0.737229585647583,0.839830219745636,0.6733893752098083,0.726791501045227,0.5848199725151062,0.7935739159584045,0.7080292105674744,0.48229780392004895,0.6961722373962402,0.8179090023040771,0.6371428370475769,0.6879129409790039,0.5322195887565613,0.7935943007469177,0.6468468308448792,0.5268814111394542,5.071146028642943e-06,51.79
175,0.7388821840286255,0.8397413492202759,0.6719516515731812,0.7275406122207642,0.5886243581771851,0.7827616333961487,0.7161113619804382,0.4849377813247534,0.6866028904914856,0.8065018653869629,0.6361111402511597,0.6804505586624146,0.5216400623321533,0.8149465918540955,0.6216216087341309,0.5388236524803298,4.767963140691316e-06,47.81
176,0.731520414352417,0.8346557021141052,0.6646650433540344,0.7204071879386902,0.5791366696357727,0.779832661151886,0.706499457359314,0.4881216703126064,0.6913875341415405,0.8119072914123535,0.6335227489471436,0.6834969520568848,0.5271867513656616,0.7935943007469177,0.6396396160125732,0.5301859314952578,4.476063948531557e-06,33.22
177,0.7328726053237915,0.8362159132957458,0.6612042784690857,0.7203590869903564,0.58260577917099,0.7643171548843384,0.7165982723236084,0.48542161744374496,0.6937798857688904,0.8122599124908447,0.6434540152549744,0.6875550746917725,0.5286040902137756,0.8220640420913696,0.6288288235664368,0.5318089553288051,4.195520473921563e-06,33.08
178,0.7342247366905212,0.8363314867019653,0.6690365076065063,0.7234978079795837,0.58203125,0.7866256237030029,0.7070499658584595,0.4895816749105087,0.6973684430122375,0.811060905456543,0.6359712481498718,0.688507616519928,0.533816397190094,0.7864768505096436,0.6522522568702698,0.5269053716744695,3.9264019367658385e-06,49.22
179,0.7415865659713745,0.840135931968689,0.6737480759620667,0.72990882396698,0.5925925970077515,0.7806593179702759,0.721296489238739,0.48288041840379053,0.6985645890235901,0.8171523809432983,0.6337209343910217,0.6888116598129272,0.5356265306472778,0.7758007049560547,0.6594594717025757,0.5240141387496676,3.6687747380365063e-06,52.48
180,0.7361778616905212,0.8366526365280151,0.6642447710037231,0.7234859466552734,0.587221086025238,0.7645246386528015,0.7214872241020203,0.48583250034313935,0.6961722373962402,0.8127601146697998,0.6422535181045532,0.6891101598739624,0.5314685106277466,0.8113878965377808,0.637837827205658,0.5261399117963654,3.4227024433898994e-06,52.13
181,0.7340745329856873,0.8344554305076599,0.6691588759422302,0.7234264612197876,0.5821138024330139,0.7868131995201111,0.7066879868507385,0.4911525934361495,0.7057416439056396,0.8153634071350098,0.6317365169525146,0.693358302116394,0.5452196598052979,0.7508896589279175,0.6828829050064087,0.5298795668142182,3.1882457674826588e-06,51.1
182,0.7381309866905212,0.8345634937286377,0.6696987152099609,0.7263863682746887,0.588215708732605,0.7773867249488831,0.7177731990814209,0.49129586351605564,0.7009569406509399,0.8131576776504517,0.639769434928894,0.692072868347168,0.537530243396759,0.790035605430603,0.6558558344841003,0.5308256154613835,2.965462558991324e-06,51.15
183,0.7375300526618958,0.8410859704017639,0.6685638427734375,0.7256511449813843,0.5873333215713501,0.7758696675300598,0.7176738977432251,0.4843425489962101,0.6913875341415405,0.8147349953651428,0.640668511390686,0.6851141452789307,0.5263158082962036,0.8185053467750549,0.6270270347595215,0.526338976408754,2.7544077863390007e-06,51.66
184,0.7303184866905212,0.8369415402412415,0.6616399884223938,0.7187305688858032,0.578825831413269,0.7721073627471924,0.7086470723152161,0.48583493238458264,0.6961722373962402,0.816575288772583,0.6412429213523865,0.6888787150382996,0.5316159129142761,0.8078292012214661,0.6396396160125732,0.5204452467816216,2.5551335241327673e-06,51.85
185,0.7351261973381042,0.8360071182250977,0.6672956943511963,0.7236391305923462,0.5836910009384155,0.7788546085357666,0.7124943137168884,0.4878395472008448,0.6973684430122375,0.8163830041885376,0.6441631317138672,0.6904478073120117,0.5325581431388855,0.8149465918540955,0.637837827205658,0.5232548734971455,2.3676889403150106e-06,52.35
186,0.731370210647583,0.8368915319442749,0.6651685237884521,0.7204417586326599,0.5792563557624817,0.7810026407241821,0.7056138515472412,0.48423560364888263,0.6937798857688904,0.81268310546875,0.6414566040039062,0.6871166229248047,0.5288683772087097,0.8149465918540955,0.6324324607849121,0.5287811309099197,2.1921202840320077e-06,51.09
187,0.7423377633094788,0.842097282409668,0.6753738522529602,0.7308865785598755,0.5928879976272583,0.78452068567276,0.720447301864624,0.48104083795960134,0.6913875341415405,0.8111506700515747,0.631428599357605,0.6829982399940491,0.5274463295936584,0.7864768505096436,0.6432432532310486,0.5276473473225322,2.0284708742225903e-06,51.96
188,0.736328125,0.8388259410858154,0.67029869556427,0.7253108024597168,0.5849180221557617,0.7848657965660095,0.7111567258834839,0.48357215179846835,0.6937798857688904,0.8126447200775146,0.6394366025924683,0.6866621971130371,0.5291375517845154,0.8078292012214661,0.6360360383987427,0.5280696877411434,1.8767810889299085e-06,51.15
189,0.740234375,0.838108479976654,0.6739581227302551,0.7290380001068115,0.5901585221290588,0.7854945063591003,0.7167313694953918,0.4864956931425975,0.6997607946395874,0.814760684967041,0.6398852467536926,0.6912246942520142,0.536057710647583,0.7935943007469177,0.6522522568702698,0.5260743583951678,1.7370883553386938e-06,51.29
190,0.73046875,0.8332594633102417,0.6640449166297913,0.71950364112854,0.5780893564224243,0.780026376247406,0.7047684192657471,0.49087414145469666,0.6985645890235901,0.8126062154769897,0.6294117569923401,0.6876897811889648,0.5363408327102661,0.7615658640861511,0.6666666865348816,0.5276834331452847,1.609427140540686e-06,52.48
191,0.736328125,0.8354538083076477,0.6660323739051819,0.724104642868042,0.5870513319969177,0.7695690393447876,0.7190780639648438,0.48774305243904775,0.7021530866622925,0.814690113067627,0.6417266130447388,0.6934323906898499,0.5386473536491394,0.7935943007469177,0.6558558344841003,0.532139220408031,1.4938289430304022e-06,51.91
192,0.7388821840286255,0.8384551405906677,0.6709579825401306,0.7272598147392273,0.5887043476104736,0.7799295783042908,0.7176094651222229,0.4839507725376349,0.6937798857688904,0.809996485710144,0.6404494643211365,0.6868914365768433,0.52900230884552,0.8113878965377808,0.6342342495918274,0.5305535452706474,1.390322284933351e-06,51.46
193,0.7355769276618958,0.8402469754219055,0.6705353856086731,0.7248536348342896,0.5835776925086975,0.7879454493522644,0.7084189057350159,0.48263681909212697,0.7069377899169922,0.8193453550338745,0.6504992842674255,0.6990910768508911,0.5428571701049805,0.8113878965377808,0.6540540456771851,0.5275328494608402,1.2989327049686101e-06,51.54
194,0.737379789352417,0.8403893709182739,0.6671743988990784,0.725150465965271,0.5887096524238586,0.7697715163230896,0.7205479741096497,0.4809756582746139,0.7021530866622925,0.8132666349411011,0.6468085050582886,0.6946555376052856,0.5377358198165894,0.8113878965377808,0.6468468308448792,0.5297577902674675,1.2196827521475403e-06,52.53
195,0.7433894276618958,0.8416985273361206,0.6759013533592224,0.731758177280426,0.5938646197319031,0.7842360138893127,0.7222349047660828,0.480625431984663,0.6925837397575378,0.8114712834358215,0.6395511627197266,0.6857818365097046,0.5277777910232544,0.8113878965377808,0.6324324607849121,0.5271999463438988,1.152591980210166e-06,51.87
196,0.736328125,0.8364635705947876,0.6714098453521729,0.7256183624267578,0.5842294096946716,0.7891725301742554,0.7089415788650513,0.48775230520046675,0.6997607946395874,0.8158507347106934,0.6439716219902039,0.6922029852867126,0.5353773832321167,0.8078292012214661,0.6450450420379639,0.5260487922600338,1.0976769428005578e-06,51.35
197,0.723557710647583,0.8287484049797058,0.6587536931037903,0.7132152318954468,0.5695958733558655,0.7810026407241821,0.6937471628189087,0.4951395601607286,0.7033492922782898,0.8189413547515869,0.6395348906517029,0.6937512159347534,0.5405405163764954,0.7829181551933289,0.6630630493164062,0.5284965847219739,1.0549511893824897e-06,51.71
198,0.7298678159713745,0.8342710733413696,0.659469723701477,0.7178075313568115,0.5795605778694153,0.764938473701477,0.7116438150405884,0.48820025416520924,0.6973684430122375,0.8154980540275574,0.6431593894958496,0.6902194023132324,0.5327102541923523,0.8113878965377808,0.6396396160125732,0.5300815446036202,1.0244252618962857e-06,51.41
199,0.733323335647583,0.8376176357269287,0.6665413975715637,0.7221804857254028,0.5814487338066101,0.7808098793029785,0.7087135314941406,0.48561073495791507,0.6961722373962402,0.8166651129722595,0.6402266025543213,0.6886433362960815,0.5317646861076355,0.8042704463005066,0.6414414644241333,0.5282667412289551,1.0061066921578009e-06,51.17
